student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score
S476,8.46,Mechanical,1,1,1,0,0,87.9,6.5
S477,8.82,EEE,3,0,1,0,1,73.6,8.6
S478,6.53,CSE,2,1,0,0,1,58.4,7.1
S479,5.26,EEE,3,1,1,0,0,48.3,9.3
S480,9.91,EEE,3,0,0,0,0,47.1,5.1
S481,9.05,EEE,1,1,0,0,0,26.5,8.4
S482,6.92,ECE,3,1,1,0,0,50.9,4.9
S483,9.84,CSE,1,0,1,0,0,34.3,7.4
S484,8.31,Mechanical,3,1,1,1,0,53.2,5.7
S485,6.97,EEE,3,0,1,1,1,78.6,6.0
S486,6.6,EEE,3,1,1,0,0,87.5,5.8
S487,7.72,CSE,3,0,1,1,1,7.8,4.6
S488,9.83,CSE,3,1,1,0,0,67.0,4.4
S489,5.33,EEE,2,1,0,0,0,94.9,5.5
S490,5.49,EEE,2,1,1,0,0,8.1,10.0
S491,7.56,EEE,2,0,1,0,1,94.1,6.0
S492,8.52,ECE,2,1,1,1,0,37.3,7.0
S493,7.64,Civil,2,1,1,0,0,17.5,9.9
S494,5.92,IT,3,1,1,1,1,12.9,4.1
S495,9.85,CSE,1,0,1,0,0,25.4,9.0
S496,5.94,CSE,2,1,0,0,0,73.4,4.3
S497,6.05,Civil,3,0,0,0,1,7.5,4.8
S498,9.17,ECE,1,0,1,0,1,49.7,4.6
S499,6.87,Mechanical,3,1,1,0,1,33.4,8.9
S500,5.48,Civil,1,0,1,0,1,25.0,9.3
S501,5.39,ECE,3,0,1,0,1,54.3,9.0
S502,9.42,EEE,3,1,0,0,0,96.2,8.6
S503,7.8,ECE,3,1,0,0,0,54.8,7.8
S504,7.46,ECE,2,0,0,1,1,29.2,9.2
S505,9.73,Mechanical,3,1,1,0,1,45.0,5.1
S506,6.71,IT,3,1,0,1,0,95.1,7.7
S507,8.6,IT,1,1,1,0,0,22.2,8.9
S508,5.06,Mechanical,2,1,0,0,0,58.0,9.4
S509,7.36,ECE,3,0,1,0,1,96.2,5.1
S510,8.75,EEE,3,1,1,0,1,66.7,4.3
S511,8.45,Mechanical,3,1,0,0,0,7.2,4.9
S512,8.61,Civil,2,0,1,1,1,29.9,5.9
S513,7.64,IT,2,1,1,1,1,7.4,4.3
S514,8.59,ECE,2,1,1,0,1,58.2,4.8
S515,8.98,IT,1,0,0,0,0,9.2,6.0
S516,9.61,Mechanical,3,1,1,0,1,0.5,8.5
S517,6.71,CSE,1,1,1,0,1,58.0,5.0
S518,5.79,CSE,3,1,0,0,0,74.8,5.6
S519,9.91,EEE,2,1,1,1,1,33.9,6.8
S520,7.28,ECE,1,0,1,0,1,48.9,6.1
S521,5.73,ECE,3,1,1,0,0,80.1,6.7
S522,5.28,Mechanical,3,0,0,0,0,25.3,9.6
S523,7.26,CSE,1,1,1,0,0,9.5,5.2
S524,7.06,IT,3,0,1,0,1,84.2,5.4
S525,7.11,Civil,1,1,0,0,0,5.5,5.2
S526,8.0,EEE,3,1,1,0,1,87.1,4.1
S527,9.11,EEE,3,0,0,0,0,15.0,7.0
S528,7.04,EEE,2,0,1,1,0,4.5,5.9
S529,6.22,Mechanical,1,1,0,0,0,64.8,8.3
S530,5.47,EEE,1,1,0,1,0,44.5,4.7
S531,8.95,Civil,3,1,0,0,0,69.3,8.7
S532,9.91,Mechanical,3,1,0,0,1,60.4,9.6
S533,8.66,CSE,1,1,0,0,1,22.0,6.6
S534,7.8,Mechanical,1,1,1,0,0,70.5,8.4
S535,5.2,IT,2,1,0,0,0,67.7,8.6
S536,6.68,IT,1,1,1,1,0,1.1,8.7
S537,9.28,ECE,2,0,1,1,0,4.1,8.2
S538,8.26,CSE,2,1,0,0,1,32.8,9.2
S539,6.19,Civil,2,1,0,0,0,71.5,4.4
S540,7.43,IT,1,0,0,0,0,68.3,8.0
S541,5.67,Mechanical,3,0,1,0,1,11.3,5.5
S542,8.85,Mechanical,3,1,0,1,1,40.8,5.7
S543,5.0,CSE,2,0,1,1,0,77.8,7.7
S544,8.52,EEE,1,1,0,1,0,30.4,9.5
S545,9.35,CSE,2,0,1,0,0,49.1,8.3
S546,9.01,Mechanical,2,1,0,0,0,23.6,8.4
S547,9.95,Civil,3,1,0,0,0,2.0,4.8
S548,6.45,EEE,2,1,0,0,0,93.7,6.3
S549,5.87,CSE,2,1,0,0,0,50.7,7.4
S550,6.25,CSE,2,0,0,0,1,76.1,6.5
S551,6.27,IT,3,1,0,0,0,32.8,8.0
S552,6.95,EEE,3,1,1,1,0,24.7,10.0
S553,6.6,CSE,2,1,1,0,1,6.3,8.9
S554,6.68,IT,2,1,1,0,0,84.7,6.6
S555,5.95,Mechanical,2,1,1,0,1,2.8,9.0
S556,7.54,EEE,2,1,0,0,1,39.6,5.8
S557,6.05,IT,2,1,1,0,1,11.1,5.1
S558,9.11,CSE,3,1,0,0,1,75.3,8.9
S559,6.74,Mechanical,3,1,1,0,1,84.3,6.2
S560,7.19,ECE,2,1,1,0,0,17.1,5.4
S561,9.15,Civil,3,1,1,1,0,47.0,9.7
S562,9.78,IT,1,1,1,0,0,45.4,5.3
S563,5.24,ECE,1,1,1,1,0,57.2,5.5
S564,8.56,Mechanical,1,0,0,0,0,19.2,6.0
S565,6.31,IT,3,1,0,0,0,89.6,7.8
S566,8.79,EEE,3,1,1,1,0,30.9,7.7
S567,8.25,Civil,3,1,1,0,0,92.8,9.6
S568,9.34,Civil,2,0,0,0,0,2.2,9.2
S569,9.84,EEE,1,1,1,0,1,4.8,4.9
S570,7.69,EEE,3,0,0,1,1,63.5,9.5
S571,8.31,ECE,3,1,0,1,0,33.5,8.9
S572,8.4,ECE,3,0,1,1,1,17.1,9.4
S573,7.22,ECE,2,0,0,0,1,26.8,6.0
S574,7.35,CSE,1,1,1,0,1,84.7,4.1
S575,7.49,ECE,1,1,1,1,0,63.1,4.5
S576,9.79,Mechanical,3,0,0,0,1,18.0,7.0
S577,7.15,Mechanical,2,1,0,1,0,97.8,8.9
S578,7.68,Mechanical,3,1,0,0,1,21.4,5.2
S579,7.43,EEE,3,1,0,1,1,96.1,4.1
S580,6.63,ECE,3,0,1,0,0,0.9,8.8
S581,7.62,Mechanical,1,0,1,0,0,0.6,6.3
S582,6.31,EEE,1,1,1,0,0,72.4,8.8
S583,9.12,Civil,1,1,1,1,1,83.2,7.7
S584,9.91,CSE,1,1,0,0,0,59.9,6.5
S585,8.54,EEE,3,1,0,1,1,36.1,5.3
S586,9.02,ECE,2,1,0,0,0,25.5,5.6
S587,5.72,EEE,2,1,0,0,0,47.2,7.0
S588,8.58,ECE,3,1,0,0,0,12.7,6.9
S589,7.61,Civil,3,0,1,0,0,3.7,7.7
S590,8.14,ECE,1,0,1,1,0,41.7,6.3
S591,7.52,CSE,3,1,1,0,0,85.4,5.5
S592,7.48,ECE,2,0,1,0,1,42.0,7.6
S593,7.83,ECE,1,1,0,1,0,67.2,4.0
S594,9.57,ECE,2,1,0,0,0,42.9,6.4
S595,5.7,Civil,3,0,1,0,1,36.5,9.5
S596,5.98,IT,3,0,1,0,1,14.4,9.8
S597,7.97,ECE,3,0,0,1,0,22.7,5.0
S598,9.82,Civil,2,0,0,1,0,21.5,9.0
S599,6.61,Civil,3,1,1,0,1,26.5,7.1
S600,5.93,Civil,3,1,1,0,1,39.4,5.6
S601,7.77,Civil,3,0,1,0,1,81.8,7.5
S602,7.81,Mechanical,2,0,0,0,1,85.2,7.4
S603,5.26,ECE,2,0,0,0,1,3.9,8.0
S604,9.98,IT,2,1,0,1,0,83.3,6.7
S605,7.09,IT,1,1,1,0,0,99.2,9.6
S606,6.01,IT,1,1,1,1,0,50.4,6.8
S607,8.7,CSE,3,1,1,1,0,33.8,6.8
S608,5.17,Civil,2,0,1,1,0,45.1,9.5
S609,5.72,Mechanical,2,1,0,1,1,52.8,7.2
S610,9.4,IT,1,1,1,1,0,68.9,9.6
S611,7.41,Civil,2,1,0,0,1,51.1,8.4
S612,8.2,EEE,2,0,1,0,0,24.0,7.3
S613,6.35,EEE,3,0,0,1,0,7.6,5.6
S614,5.96,ECE,3,0,0,0,0,99.2,5.4
S615,8.69,IT,3,1,1,0,1,44.3,7.6
S616,8.98,ECE,2,0,1,0,0,45.1,5.5
S617,7.01,ECE,3,1,0,1,0,12.3,9.6
S618,9.21,EEE,2,1,0,0,0,18.9,5.6
S619,6.21,Mechanical,3,0,1,0,0,50.7,8.1
S620,7.61,IT,1,1,0,1,0,29.0,7.2
S621,8.05,ECE,1,1,1,1,1,46.7,7.4
S622,9.23,ECE,3,1,1,0,0,73.2,5.0
S623,9.74,Civil,3,1,0,0,0,98.9,6.8
S624,7.21,ECE,1,1,0,0,1,97.6,5.9
S625,6.62,ECE,2,1,0,0,0,82.2,5.8
S626,7.1,EEE,1,0,0,0,0,80.6,8.7
S627,7.05,EEE,2,1,0,0,0,57.8,6.3
S628,5.47,EEE,1,1,0,1,0,12.9,7.2
S629,5.99,Mechanical,2,1,0,0,1,11.0,6.8
S630,9.75,EEE,1,1,0,1,0,82.9,8.9
S631,7.28,IT,1,1,1,0,1,1.4,7.6
S632,6.28,CSE,3,1,1,0,0,68.4,4.1
S633,8.63,IT,1,0,0,0,0,64.6,6.4
S634,8.12,ECE,2,0,0,0,0,50.1,4.3
S635,5.37,Civil,1,1,1,0,1,98.0,7.3
S636,8.49,EEE,3,1,0,0,1,52.9,6.4
S637,8.65,CSE,1,1,0,0,0,2.1,7.6
S638,5.22,IT,1,1,0,0,1,9.8,8.2
S639,9.16,CSE,2,0,1,0,0,34.0,7.7
S640,6.76,ECE,1,1,0,0,0,95.3,6.4
S641,8.96,IT,2,1,0,1,0,26.3,6.3
S642,8.87,CSE,1,1,1,0,1,70.0,5.5
S643,6.39,Mechanical,3,1,1,0,0,80.3,6.6
S644,9.59,Civil,3,1,1,1,0,66.8,4.6
S645,6.12,Civil,1,1,1,1,0,64.2,8.9
S646,6.96,EEE,1,1,1,0,1,42.4,6.5
S647,7.77,IT,3,1,0,0,0,83.6,9.8
S648,7.0,IT,3,0,0,0,1,91.2,7.0
S649,6.13,Mechanical,2,1,1,0,0,17.0,8.3
S650,6.68,CSE,3,1,1,0,0,26.8,9.1
S651,5.16,EEE,2,1,1,0,1,79.2,5.8
S652,5.4,Civil,2,0,1,1,0,72.6,7.9
S653,8.41,ECE,3,1,1,0,0,41.0,4.6
S654,5.45,CSE,2,0,1,0,0,51.7,4.1
S655,5.68,CSE,2,0,1,1,0,30.5,6.6
S656,9.14,IT,3,0,1,1,1,59.6,6.8
S657,7.68,Mechanical,3,1,1,0,1,16.3,10.0
S658,9.98,ECE,1,1,0,1,1,79.0,8.9
S659,7.41,ECE,3,0,1,0,0,84.9,7.1
S660,8.84,Civil,1,0,1,0,0,26.2,7.0
S661,8.57,Civil,2,1,0,0,0,21.5,5.2
S662,5.21,IT,1,0,0,0,0,91.7,6.3
S663,7.26,CSE,2,1,0,0,0,43.4,5.7
S664,8.88,CSE,1,0,1,1,1,95.3,6.3
S665,7.14,ECE,2,0,1,0,0,92.8,7.2
S666,8.93,Mechanical,2,1,1,0,0,73.8,7.6
S667,7.43,CSE,3,1,1,0,0,60.3,5.9
S668,7.36,ECE,2,1,0,1,1,94.7,6.4
S669,6.84,Civil,2,0,1,1,0,49.0,4.2
S670,5.06,CSE,2,0,1,0,0,20.2,5.6
S671,9.47,EEE,2,0,1,0,1,14.1,5.3
S672,8.5,EEE,2,1,1,0,0,18.8,8.9
S673,8.76,EEE,3,1,1,1,1,63.6,5.8
S674,8.59,ECE,3,1,0,0,1,6.3,4.6
S675,6.34,CSE,3,1,1,0,0,21.1,6.9
S676,5.18,EEE,1,1,1,0,0,10.3,7.7
S677,9.19,Mechanical,1,0,1,0,0,10.8,6.6
S678,7.35,ECE,1,1,0,0,1,78.4,7.1
S679,6.83,ECE,3,1,0,0,1,82.8,6.5
S680,7.57,ECE,2,0,0,0,1,42.7,7.8
S681,9.37,IT,3,0,0,0,0,1.9,9.3
S682,8.58,EEE,2,1,0,1,0,96.2,8.3
S683,8.92,CSE,3,1,0,0,0,67.9,8.4
S684,6.9,Mechanical,2,1,1,0,0,96.9,4.5
S685,9.83,Civil,1,0,1,1,0,69.9,5.5
S686,6.52,Civil,3,1,1,1,0,95.4,9.5
S687,8.12,ECE,3,1,0,0,0,37.5,9.6
S688,8.29,CSE,1,1,1,0,1,78.3,7.3
S689,6.18,CSE,1,1,0,1,0,95.3,4.3
S690,7.11,IT,3,1,1,0,1,30.1,7.3
S691,6.75,ECE,2,1,0,0,0,70.5,9.4
S692,8.83,Mechanical,1,1,0,0,1,76.9,4.9
S693,8.01,ECE,2,1,0,1,0,46.5,10.0
S694,6.73,CSE,3,0,1,0,0,56.9,5.5
S695,7.51,Mechanical,2,1,0,0,0,19.6,9.8
S696,5.36,ECE,3,0,0,0,0,15.7,7.9
S697,9.2,ECE,1,0,1,0,1,15.3,4.5
S698,9.66,CSE,3,1,0,0,0,25.5,7.7
S699,7.3,EEE,3,0,0,0,0,50.5,7.2
S700,7.18,Mechanical,1,1,1,0,0,46.2,9.5
S701,5.52,ECE,3,1,1,0,0,2.6,8.8
S702,5.13,IT,3,1,0,1,0,45.3,7.1
S703,8.23,ECE,3,1,1,0,1,70.6,7.2
S704,5.22,IT,1,1,1,0,0,79.6,6.0
S705,8.29,CSE,2,1,1,0,0,54.4,6.8
S706,9.79,Civil,2,0,0,0,1,85.0,6.6
S707,7.25,Civil,2,1,1,0,0,37.9,9.4
S708,8.13,Civil,1,1,0,1,1,54.8,7.7
S709,9.81,ECE,1,0,0,0,1,25.6,9.6
S710,6.45,ECE,3,1,1,1,1,83.8,7.2
S711,9.66,CSE,1,1,1,0,0,48.5,5.5
S712,9.22,IT,2,1,0,1,0,53.9,6.7
S713,5.35,ECE,3,1,1,0,1,7.4,5.3
S714,9.62,EEE,3,0,0,0,1,30.9,10.0
S715,8.64,Mechanical,1,1,0,0,0,98.2,4.6
S716,5.68,ECE,2,1,0,0,1,57.8,6.2
S717,5.89,Mechanical,2,1,0,1,1,61.1,6.2
S718,5.4,Mechanical,1,1,0,1,0,51.5,5.6
S719,8.55,ECE,3,0,0,1,0,79.5,7.8
S720,9.44,EEE,2,0,1,1,0,44.3,7.0
S721,6.1,Civil,3,0,1,0,1,33.9,8.9
S722,8.5,ECE,1,1,0,0,1,59.5,7.9
S723,9.74,IT,2,1,0,1,1,66.6,4.8
S724,6.14,CSE,3,0,0,0,0,96.6,7.4
S725,5.49,ECE,1,0,1,0,1,71.2,7.0
S726,9.75,ECE,3,0,0,0,0,97.0,4.2
S727,6.52,ECE,3,1,1,0,1,37.5,4.5
S728,5.46,CSE,2,1,0,0,0,6.6,5.3
S729,6.5,IT,3,0,1,1,0,18.0,6.6
S730,7.48,Mechanical,2,1,0,1,0,32.5,4.2
S731,6.28,IT,3,0,0,0,0,96.9,4.3
S732,6.7,Mechanical,3,1,0,1,0,100.0,5.0
S733,8.31,Mechanical,3,1,1,1,1,37.9,5.0
S734,7.24,Mechanical,3,1,1,0,0,69.3,7.6
S735,5.35,IT,3,1,0,0,1,75.5,8.5
S736,8.21,Mechanical,1,1,1,0,0,67.6,9.8
S737,9.53,CSE,1,1,1,0,0,46.9,9.0
S738,9.62,Civil,1,1,1,0,1,71.2,6.2
S739,5.66,Mechanical,3,1,0,0,0,37.2,4.6
S740,5.25,CSE,2,0,1,0,0,91.2,6.2
S741,5.78,Civil,2,1,1,0,0,47.0,8.6
S742,6.66,EEE,1,1,0,1,1,73.1,9.9
S743,9.49,ECE,2,1,1,1,1,42.3,5.0
S744,8.61,Civil,1,1,0,0,1,77.6,5.7
S745,5.61,EEE,2,0,0,0,1,14.7,5.0
S746,7.08,EEE,2,1,0,1,0,66.3,8.0
S747,8.13,ECE,3,1,1,0,0,56.2,7.6
S748,6.63,ECE,3,0,1,1,1,74.4,9.0
S749,8.1,Civil,2,1,1,1,0,43.7,5.5
S750,7.16,IT,2,1,0,0,0,40.1,8.6
S751,6.49,ECE,1,1,1,0,0,46.1,6.8
S752,7.37,CSE,2,1,0,1,0,71.8,9.4
S753,7.73,IT,1,0,0,0,0,32.4,7.8
S754,6.41,CSE,2,1,1,1,0,24.5,9.8
S755,7.38,Mechanical,2,0,1,0,0,83.4,5.9
S756,9.77,IT,2,0,1,0,0,50.9,6.8
S757,9.3,IT,1,0,1,0,1,63.6,4.9
S758,6.56,Mechanical,2,0,1,0,0,17.0,6.3
S759,5.93,ECE,2,1,0,0,0,12.7,8.7
S760,6.86,CSE,1,0,1,0,1,34.9,9.5
S761,9.34,Mechanical,2,1,0,0,0,72.5,6.1
S762,5.85,IT,1,1,1,1,0,76.4,8.1
S763,7.44,CSE,1,1,1,0,1,9.9,8.9
S764,9.71,EEE,3,1,1,0,0,67.4,4.0
S765,6.66,ECE,3,1,0,0,0,96.0,7.8
S766,7.61,CSE,2,1,1,0,0,47.0,7.4
S767,9.24,ECE,3,1,1,0,1,54.0,5.3
S768,5.83,EEE,2,1,0,0,1,48.3,9.6
S769,6.54,EEE,1,1,1,0,0,84.1,9.3
S770,9.02,ECE,3,1,1,0,1,50.7,8.8
S771,9.51,CSE,2,0,0,1,1,50.6,7.6
S772,5.61,Mechanical,2,1,1,1,1,46.4,8.6
S773,5.23,IT,1,0,0,0,0,88.8,8.9
S774,8.4,ECE,2,1,0,0,1,71.5,7.8
S775,9.36,IT,1,1,1,0,0,65.6,6.3
S776,9.19,Mechanical,1,1,1,1,0,21.7,9.6
S777,7.43,CSE,1,0,0,1,1,71.6,9.3
S778,9.43,EEE,3,1,0,0,0,67.8,5.7
S779,9.99,IT,3,1,0,1,1,63.0,8.8
S780,9.96,ECE,3,1,0,0,0,57.9,6.2
S781,5.49,IT,2,1,1,0,0,86.5,9.3
S782,5.66,Mechanical,3,1,0,0,0,63.6,9.7
S783,6.34,Mechanical,2,1,0,0,1,16.4,8.5
S784,8.55,Civil,3,0,0,0,0,70.9,7.7
S785,5.19,EEE,1,0,1,0,1,71.5,4.2
S786,8.47,ECE,3,0,1,0,0,63.4,5.5
S787,9.34,EEE,3,0,0,0,0,21.9,5.8
S788,8.21,Civil,3,1,0,1,0,47.0,9.2
S789,6.39,Civil,1,1,1,0,0,16.0,8.3
S790,8.78,ECE,3,0,1,0,0,79.0,8.9
S791,9.6,Civil,1,1,0,0,1,9.3,5.0
S792,9.62,IT,3,1,0,0,1,90.2,8.7
S793,8.95,IT,3,0,0,0,1,63.0,9.9
S794,9.28,CSE,3,1,0,0,0,71.8,4.7
S795,8.98,IT,1,0,1,0,0,81.8,8.2
S796,7.15,ECE,2,0,1,0,0,92.0,9.5
S797,5.51,EEE,3,1,1,0,1,59.4,7.1
S798,5.45,EEE,3,0,0,1,1,82.6,6.0
S799,6.65,Civil,3,0,1,0,0,15.8,4.8
S800,6.29,CSE,3,1,0,0,0,62.3,4.9
S801,7.86,Mechanical,1,1,0,1,1,41.2,4.1
S802,6.58,Civil,2,1,0,0,1,52.9,9.6
S803,6.32,ECE,1,0,0,1,1,32.9,8.2
S804,7.51,Mechanical,2,0,1,0,1,54.4,5.4
S805,8.65,Civil,3,1,1,0,0,64.1,7.1
S806,8.96,Mechanical,2,1,1,1,0,33.1,9.9
S807,8.31,IT,2,1,1,0,0,55.4,6.1
S808,5.69,IT,2,1,1,0,0,87.3,8.5
S809,7.19,Civil,1,1,1,1,1,70.7,9.4
S810,6.67,ECE,2,1,0,0,0,20.7,8.8
S811,8.81,ECE,3,1,0,1,1,96.1,8.0
S812,9.62,ECE,1,0,1,0,0,51.9,8.7
S813,9.3,EEE,2,1,1,0,0,87.9,4.2
S814,7.59,ECE,1,1,0,1,1,63.9,8.9
S815,5.81,Civil,1,0,1,0,1,13.0,8.6
S816,7.61,EEE,3,1,1,0,0,67.8,7.3
S817,7.75,Civil,2,0,1,1,0,21.2,6.8
S818,5.67,IT,3,1,1,0,1,0.9,8.7
S819,9.12,Mechanical,3,1,0,1,0,77.7,6.2
S820,5.39,IT,1,1,1,0,1,64.6,5.3
S821,7.14,IT,1,1,1,0,0,89.1,6.9
S822,7.53,Civil,1,1,0,1,1,68.0,6.1
S823,5.7,CSE,2,1,0,1,1,11.3,9.5
S824,8.46,Civil,2,0,1,0,1,94.5,9.2
S825,6.64,Civil,1,1,0,1,1,14.5,6.8
S826,8.83,Mechanical,1,1,1,1,0,16.5,9.6
S827,7.28,Civil,2,0,1,0,1,26.1,8.1
S828,7.69,Civil,1,1,1,0,0,19.0,5.1
S829,5.01,ECE,2,1,1,0,0,70.1,9.6
S830,5.25,CSE,3,1,1,0,1,48.3,6.0
S831,8.08,Mechanical,1,0,1,1,0,42.0,6.8
S832,6.44,IT,2,0,1,1,1,29.6,5.5
S833,7.73,CSE,2,1,0,0,0,79.5,6.3
S834,8.96,IT,3,1,0,0,0,7.4,10.0
S835,8.53,CSE,1,1,0,0,0,8.0,6.4
S836,7.13,Mechanical,3,1,0,1,1,40.4,4.1
S837,7.02,ECE,2,1,0,0,1,4.9,9.3
S838,9.31,Civil,3,1,0,0,1,61.3,7.2
S839,8.33,IT,3,1,0,1,0,66.0,7.3
S840,9.58,ECE,1,1,1,0,0,20.9,8.6
S841,7.19,ECE,1,1,1,0,0,47.1,6.3
S842,8.69,Civil,2,1,1,0,1,57.6,9.2
S843,7.88,CSE,3,1,1,0,0,53.8,8.3
S844,5.26,ECE,3,0,1,0,0,85.5,7.5
S845,8.68,Civil,1,0,1,1,0,60.3,8.0
S846,7.79,Mechanical,3,1,1,0,1,15.1,9.3
S847,7.61,EEE,2,1,1,0,1,42.7,7.5
S848,8.66,CSE,2,0,1,0,0,79.2,8.5
S849,5.61,IT,1,0,0,1,1,5.8,7.4
S850,6.09,ECE,1,0,1,0,0,46.8,5.4
S851,7.73,ECE,2,1,0,0,0,11.1,8.9
S852,6.63,EEE,2,0,1,0,1,76.2,7.3
S853,5.97,ECE,3,0,1,0,0,14.5,4.7
S854,9.92,Civil,3,1,0,0,0,79.2,9.7
S855,7.37,ECE,3,1,1,0,0,89.6,4.7
S856,9.81,Civil,1,1,1,0,0,14.5,7.7
S857,8.13,Civil,1,1,1,0,1,96.0,6.8
S858,5.42,ECE,1,1,0,0,1,52.8,6.0
S859,5.7,Civil,3,1,0,1,0,82.9,6.6
S860,6.03,Civil,1,1,1,0,0,11.4,4.5
S861,5.53,ECE,3,1,1,1,0,88.6,5.6
S862,7.87,IT,1,0,0,1,0,83.9,6.3
S863,6.79,IT,2,1,1,0,1,45.2,8.9
S864,8.37,EEE,3,0,1,0,0,52.8,5.3
S865,7.22,Mechanical,2,0,0,1,0,53.4,6.7
S866,8.12,IT,3,0,1,1,1,32.3,9.9
S867,9.25,Mechanical,2,0,0,1,0,31.1,8.7
S868,6.83,CSE,3,0,1,0,1,36.9,4.1
S869,5.18,CSE,3,0,1,1,0,24.7,7.4
S870,8.4,Mechanical,3,0,1,0,0,26.0,8.5
S871,9.56,IT,2,0,1,0,1,15.1,9.5
S872,8.98,CSE,3,0,0,1,0,60.1,7.7
S873,6.36,Civil,3,1,0,0,0,35.6,5.1
S874,7.01,CSE,3,0,0,0,0,90.7,10.0
S875,8.56,CSE,2,1,0,1,1,17.4,5.3
S876,8.27,Mechanical,2,0,0,0,0,2.2,5.0
S877,9.98,Mechanical,1,1,0,1,0,95.3,5.7
S878,5.23,Civil,2,0,0,0,0,18.0,4.7
S879,6.59,Civil,1,0,0,0,0,69.3,7.2
S880,7.35,ECE,1,0,0,0,0,50.4,9.1
S881,9.11,Mechanical,1,0,0,1,0,74.3,6.1
S882,9.52,EEE,2,0,0,1,1,7.9,6.9
S883,7.19,Mechanical,1,0,0,1,0,27.0,4.3
S884,8.67,EEE,1,1,1,0,0,39.9,6.0
S885,9.48,EEE,1,1,0,1,0,3.4,6.5
S886,5.84,Civil,3,0,0,0,1,31.7,7.2
S887,9.01,ECE,2,1,0,0,1,44.5,9.7
S888,7.58,EEE,2,0,1,1,1,63.4,7.2
S889,7.17,Civil,3,0,0,1,1,28.0,8.0
S890,6.63,Mechanical,1,1,0,0,0,86.3,6.5
S891,9.05,CSE,1,1,1,0,0,19.8,6.2
S892,9.36,Mechanical,1,0,0,0,0,37.2,5.9
S893,7.78,CSE,1,1,0,1,0,81.3,9.6
S894,8.28,EEE,3,1,0,0,0,93.8,8.3
S895,6.33,Mechanical,2,0,1,1,0,84.0,4.7
S896,6.56,IT,2,0,1,0,1,38.4,8.6
S897,9.8,IT,2,0,1,1,0,37.8,8.5
S898,7.47,Civil,1,1,0,1,0,52.6,5.8
S899,6.17,Civil,2,1,0,0,0,33.4,6.8
S900,9.33,IT,1,1,0,0,0,24.1,7.0
S901,5.47,CSE,3,1,1,0,1,16.4,4.3
S902,5.99,CSE,2,1,0,0,0,50.9,4.7
S903,7.79,IT,3,1,1,0,0,8.3,9.5
S904,6.95,CSE,2,1,0,0,0,5.4,9.5
S905,7.69,IT,3,1,0,1,0,18.9,8.6
S906,6.15,CSE,1,0,1,0,1,61.2,5.7
S907,6.02,IT,3,1,0,0,1,17.0,4.1
S908,5.53,Mechanical,2,1,1,0,0,64.0,7.4
S909,7.79,IT,2,1,0,0,0,74.7,4.7
S910,8.95,Civil,3,1,1,0,1,41.8,7.4
S911,7.38,EEE,2,1,1,0,1,71.9,7.9
S912,8.62,CSE,3,1,0,1,0,18.0,4.1
S913,5.45,Civil,3,0,1,0,0,88.9,6.7
S914,9.92,Mechanical,2,0,1,0,0,76.3,5.0
S915,9.33,ECE,3,1,1,1,0,89.0,9.9
S916,8.94,Mechanical,2,0,0,0,1,22.2,5.3
S917,9.78,EEE,1,1,1,0,1,82.8,5.0
S918,9.3,EEE,1,0,0,0,1,76.3,5.9
S919,5.28,IT,1,1,1,0,0,59.2,8.6
S920,8.49,Civil,1,0,1,0,0,29.7,8.6
S921,8.14,CSE,3,1,1,1,1,58.1,9.5
S922,7.16,EEE,3,1,0,1,0,42.4,9.1
S923,6.99,EEE,1,1,0,0,0,3.5,6.8
S924,8.77,IT,2,0,0,1,1,37.8,4.2
S925,8.0,EEE,2,0,0,0,0,51.1,8.9
S926,8.09,Mechanical,3,1,1,0,1,88.2,6.4
S927,8.93,CSE,2,1,0,0,0,1.8,6.6
S928,7.98,EEE,3,0,1,0,0,81.4,7.7
S929,5.7,CSE,1,1,1,0,1,80.5,8.4
S930,5.18,EEE,1,1,1,0,1,7.0,9.9
S931,6.79,ECE,1,1,1,0,1,34.4,5.1
S932,8.23,IT,3,1,0,0,1,3.5,8.6
S933,8.8,Civil,2,1,0,0,0,76.2,4.6
S934,7.88,Civil,3,0,0,0,0,35.5,4.2
S935,7.99,Civil,1,0,0,0,1,72.5,8.8
S936,5.1,IT,3,1,0,1,0,35.1,5.3
S937,7.09,ECE,2,1,1,0,0,76.8,5.7
S938,9.67,EEE,3,0,1,0,1,26.5,6.0
S939,9.83,ECE,2,1,1,1,1,96.4,5.9
S940,5.6,Mechanical,2,0,1,0,1,97.2,5.3
S941,6.58,CSE,3,0,1,0,1,97.0,6.6
S942,9.08,ECE,1,0,1,0,0,54.2,5.7
S943,7.58,ECE,2,0,1,0,0,21.6,7.0
S944,5.3,Mechanical,1,1,1,0,1,53.7,6.8
S945,5.52,CSE,2,1,0,1,1,66.8,8.0
S946,5.85,ECE,1,1,1,0,1,81.6,9.6
S947,7.29,ECE,1,1,1,0,1,86.7,4.1
S948,7.83,Mechanical,1,1,1,1,1,81.3,7.9
S949,7.62,Mechanical,3,0,1,0,1,55.1,6.5
S950,5.51,ECE,2,1,0,1,1,97.6,9.6
S951,7.2,EEE,1,1,0,0,0,89.1,6.6
S952,9.14,IT,1,1,1,1,0,94.9,4.4
S953,7.69,IT,3,1,0,0,1,2.8,4.8
